Model Path,Model Base,Image File URL,Prompt,Response
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_30/7d85c0d4-e4ce-409a-9a72-f63c56eceee3.jpeg,"<image>
what is written on the image?",<s> The image does not contain any visible text.</s>
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_30/7d85c0d4-e4ce-409a-9a72-f63c56eceee3.jpeg,"<image>
what is on the left side of the image?","<s> On the left side of the image, there is a wooden table with a red box on top of it.</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_16/440092e8-312f-4c9c-8289-4132ed3c4461.jpeg,"<image>
describe the image","<s> The image appears to be a screenshot from a video game. It shows a first-person view of a character holding a firearm, aiming at a tree. The tree is in the center of the image, with a red outline indicating it is the target. The character is in a forest environment with other trees in the background. There is a user interface overlay with various options such as ""R2 Move"", ""R3 Rotate"", ""Zoom"", ""B Back"", and ""Weapon Info"". The weapon being used is labeled ""Kastov 762"", with an option to ""Mount"" and ""Dismount"" the weapon. The ammunition count is visible in the lower right corner, showing ""10 | 60"", which likely indicates the current magazine and total ammunition available. The overall color tone of the image is dark and ominous, with a red glow on the edges, suggesting a sense of danger or urgency. The image appears to be a screenshot from a video game. It shows a first-person view of a character holding a firearm, aiming at a tree. The tree is in the center of the image, with a red outline indicating it is the target. The character is in a forest environment with other trees in the background. There is a user interface overlay with various options such as ""R2 Move"", ""R3 Rotate"", ""Zoom"", ""B Back"", and ""Weapon Info"". The weapon being used is labeled ""Kastov 762"", with an option to ""Mount"" and ""Dismount"" the weapon. The ammunition count is visible in the lower right corner, showing ""10 | 60"", which likely indicates the current magazine and total ammunition available. The overall color tone of the image is dark and ominous, with a red glow on the edges, suggesting a sense of danger or urgency.</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_16/440092e8-312f-4c9c-8289-4132ed3c4461.jpeg,"<image>
gimme a 1 line description of the image",<s>  The image shows a first-person view of a soldier taking cover behind a tree. The soldier is in a forest and is looking at a group of enemies. The enemies are in the distance and are not aware of the soldier's presence. The soldier is armed with a gun and is ready to fire.</s>
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_16/440092e8-312f-4c9c-8289-4132ed3c4461.jpeg,"<image>
what is written on the image?",<s> The text on the image reads 'You are in a hunt. Get out of here.'</s>
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_16/440092e8-312f-4c9c-8289-4132ed3c4461.jpeg,"<image>
what is on the left side of the image?",<s> The left side of the image shows a large tree trunk with a red glowing outline.</s>
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_63/ec4c10f9-2926-46f2-b524-bd1f25164f26.jpeg,"<image>
describe the image","<s> The image appears to be a screenshot from a video game, showcasing a scene with three characters in a traditional Japanese setting. On the left, there is a character dressed in a white robe with a pattern of black spots, possibly indicating a status of a samurai or a monk. This character is wearing a straw hat and has a quiver full of arrows on their back, along with a bow. The character's face is not visible, as they are facing away from the camera.In the center, there is another character, likely a female, wearing a blue robe with a white apron. She has a concerned expression on her face and is looking towards the character on the left. She has a white headband and her hair is tied back.On the right, there is a third character, also a female, wearing a simple brown robe with a white headband. She is standing with her arms crossed and has a stern expression.The setting is a dimly lit room with wooden beams and a thatched roof, suggesting a traditional Japanese house. There are various objects in the room, such as pots, baskets, and a wooden shelf with bowls. The lighting is subdued, with the main source of light coming from outside, casting shadows on the characters and the room. The text ""Everyone stay close to me."" is overlaid at the bottom of the image, indicating dialogue from one of the characters. The image appears to be a screenshot from a video game, showcasing a scene with three characters in a traditional Japanese setting. On the left, there is a character dressed in a white robe with a pattern of black spots, possibly indicating a status of a samurai or a monk. This character is wearing a straw hat and has a quiver full of arrows on their back, along with a bow. The character's face is not visible, as they are facing away from the camera. In the center, there is another character, likely a female, wearing a blue robe with a white apron. She has a concerned expression on her face and is looking towards the character on the left. She has a white headband and her hair is tied back. On the right, there is a third character, also a female, wearing a simple brown robe with a white headband. She is standing with her arms crossed and has a stern"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_63/ec4c10f9-2926-46f2-b524-bd1f25164f26.jpeg,"<image>
gimme a 1 line description of the image","<s>  The image shows a scene from the video game ""Ghost of Tsushima"". In the foreground, there is a man with a sword standing in front of a woman. The man is wearing a white and red outfit, while the woman is wearing a blue and white outfit. The background of the image is a dark room with a wooden floor and walls. There is a shelf on the right side of the image with various objects on it.</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_63/ec4c10f9-2926-46f2-b524-bd1f25164f26.jpeg,"<image>
what is written on the image?",<s> The text on the image reads: 'Everyone stays close to me.'</s>
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_63/ec4c10f9-2926-46f2-b524-bd1f25164f26.jpeg,"<image>
what is on the left side of the image?","<s> A samurai is standing on the left side of the image, wearing a white and red armor with a bow and arrows on his back.</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_66/8c797eaa-8807-4d66-a595-82e893279e82.jpeg,"<image>
describe the image","<s> The image appears to be a screenshot from a video game, likely from the ""Grand Theft Auto"" series given the visual style and interface elements. It shows an in-game character, a man with gray hair and a white shirt, running up a set of wooden stairs. The character is in motion, with his right arm extended forward and his left arm bent at the elbow. His posture suggests urgency or haste.The environment is an indoor setting with a gym-like atmosphere. There's a basketball hoop visible in the background, and the walls are adorned with purple and yellow banners, one of which reads ""Gym"". There's a yellow sign with a black outline of a figure, possibly indicating a fitness or sports theme. The floor is wooden, and there's a purple and white striped wall to the right.On the bottom left corner, there's a minimap with a north indicator, a white arrow representing the player's character, and a yellow dot, likely an objective or waypoint. The minimap is overlaid on the game's environment, and there's a text prompt at the bottom center of the screen that reads ""Chase after Lester."" This suggests that the player is currently engaged in a mission or task within the game.The graphics are rendered in a realistic style, with detailed textures and dynamic lighting, characteristic of modern 3D video games. The image appears to be a screenshot from a video game, likely from the ""Grand Theft Auto"" series given the visual style and interface elements. It shows an in-game character, a man with gray hair and a white shirt, running up a set of wooden stairs. The character is in motion, with his right arm extended forward and his left arm bent at the elbow. His posture suggests urgency or haste. The environment is an indoor setting with a gym-like atmosphere. There's a basketball hoop visible in the background, and the walls are adorned with purple and yellow banners, one of which reads ""Gym"". There's a yellow sign with a black outline of a figure, possibly indicating a fitness or sports theme. The floor is wooden, and there's a purple and white striped wall to the right. On the bottom left corner, there's a minimap with a north indicator, a white"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_66/8c797eaa-8807-4d66-a595-82e893279e82.jpeg,"<image>
gimme a 1 line description of the image",<s>  The image shows a man running up a flight of stairs. He is wearing a white shirt and khaki pants. The stairs are made of wood and there is a railing on one side. The walls are made of concrete and there is a door at the top of the stairs.</s>
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_66/8c797eaa-8807-4d66-a595-82e893279e82.jpeg,"<image>
what is written on the image?",<s> The text 'Chase after him!' is displayed at the bottom of the image.</s>
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_66/8c797eaa-8807-4d66-a595-82e893279e82.jpeg,"<image>
what is on the left side of the image?",<s> There is a wooden staircase on the left side of the image.</s>
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_1/5087961d-ec5b-4173-a951-1e11235be333.jpeg,"<image>
describe the image","<s> The image appears to be a screenshot from a video game. It features a male character in the foreground, who is holding a black handgun with his right hand, pointing it towards the viewer. The character has dark hair, a beard, and is wearing a grey suit with a white shirt and no tie. He has a serious expression on his face. The background is blurred, but it looks like the character is standing on a rooftop with a city skyline in the distance, suggesting an urban setting. There is a subtitle at the bottom of the image that reads, ""Fuckin' good luck with that."" This indicates that the character is likely in the middle of a conversation or a confrontation. The image appears to be a screenshot from a video game. It features a male character in the foreground, who is holding a black handgun with his right hand, pointing it towards the viewer. The character has dark hair, a beard, and is wearing a grey suit with a white shirt and no tie. He has a serious expression on his face. The background is blurred, but it looks like the character is standing on a rooftop with a city skyline in the distance, suggesting an urban setting. There is a subtitle at the bottom of the image that reads, ""Fuckin' good luck with that."" This indicates that the character is likely in the middle of a conversation or a confrontation.</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_1/5087961d-ec5b-4173-a951-1e11235be333.jpeg,"<image>
gimme a 1 line description of the image",<s>  The image shows a man in a suit holding a gun. He is standing on a rooftop and looking down at someone. The man has dark hair and a mustache. He is wearing a white shirt and a gray suit jacket. The background is a city skyline.</s>
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_1/5087961d-ec5b-4173-a951-1e11235be333.jpeg,"<image>
what is written on the image?",<s> The text on the image reads 'Fuckin' good luck with that.'</s>
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_1/5087961d-ec5b-4173-a951-1e11235be333.jpeg,"<image>
what is on the left side of the image?",<s> A hand holding a black pistol.</s>
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_58/7835b168-63d8-417a-8dfa-51b8435bb886.jpeg,"<image>
describe the image","<s> The image depicts a vibrant and lively scene, likely from a video game or a CGI-rendered environment. The setting appears to be an indoor space, possibly a club or a similar venue, with a futuristic or cyberpunk aesthetic. The floor is reflective, suggesting it might be wet or polished, and there are glowing orange lights scattered around, which add to the ambiance.In the foreground, there is a person with their back to the viewer, wearing a dark outfit with a hood, possibly a jacket or a cloak. This figure is standing on a raised platform or stage, and there are several other individuals around them. These individuals are dressed in various outfits, ranging from casual to more elaborate, with some wearing hats and others not. They appear to be engaged in conversation or observing something off-camera.The background is dominated by a large, red, neon-like sign or logo that spans the width of the image. This sign is not legible, but it adds to the overall cyberpunk theme. The walls are a mix of concrete and metal, with some areas showing exposed pipes and ductwork, which is common in industrial or utilitarian spaces. There are also blue and red lights, possibly from neon signs or decorative elements, adding to the colorful atmosphere.The ceiling is not visible, but there are speakers and other equipment that suggest this is a place where music or sound is played. The overall lighting is dim, with the exception of the glowing lights and the red neon, which creates a moody and atmospheric environment. The image has a watermark or signature in the bottom right corner that reads ""LACRY,"" which could be the name of the artist or the creator of the image. The image depicts a vibrant and lively scene, likely from a video game or a CGI-rendered environment. The setting appears to be an indoor space, possibly a club or a similar venue, with a futuristic or cyberpunk aesthetic. The floor is reflective, suggesting it might be wet or polished, and there are glowing orange lights scattered around, which add to the ambiance. In the foreground, there is a person with their back to the viewer, wearing"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_58/7835b168-63d8-417a-8dfa-51b8435bb886.jpeg,"<image>
gimme a 1 line description of the image","<s>  The image shows a dark and crowded room with red laser beams crisscrossing the space. There are people standing and sitting around, all of them wearing different types of clothing. The room is lit by the laser beams and by a few spotlights. There is a stage in the back of the room, and a DJ is playing music. The image is full of energy and excitement, and it captures the feeling of a lively party.</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_58/7835b168-63d8-417a-8dfa-51b8435bb886.jpeg,"<image>
what is written on the image?",<s> The word 'LACRY' is written in the bottom right corner of the image.</s>
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_58/7835b168-63d8-417a-8dfa-51b8435bb886.jpeg,"<image>
what is on the left side of the image?","<s> The left side of the image shows a large, red, vertical laser beam.</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_13/1c07faac-80d5-4c01-b423-327cb350eb5f.jpeg,"<image>
describe the image","<s> The image appears to be a screenshot from a video game. It shows a character in the center, viewed from behind, looking at a large, ornate door. The character is wearing detailed armor with a fur-lined cape and has a quiver of arrows on their back. The environment is dark and overgrown with greenery, suggesting a forest or jungle setting. The door is made of stone and has intricate carvings, with a small, glowing symbol above it. There is a compass at the top of the screen with an objective marker indicating the direction to the next goal, which is 156 meters away. The bottom of the screen shows the character's health bar, which is partially depleted, and a set of icons that likely represent different abilities or equipment. There is also a dialogue caption at the bottom that reads ""Tyr: Light the tomb."" indicating an objective or instruction within the game. The image appears to be a screenshot from a video game. It shows a character in the center, viewed from behind, looking at a large, ornate door. The character is wearing detailed armor with a fur-lined cape and has a quiver of arrows on their back. The environment is dark and overgrown with greenery, suggesting a forest or jungle setting. The door is made of stone and has intricate carvings, with a small, glowing symbol above it. There is a compass at the top of the screen with an objective marker indicating the direction to the next goal, which is 156 meters away. The bottom of the screen shows the character's health bar, which is partially depleted, and a set of icons that likely represent different abilities or equipment. There is also a dialogue caption at the bottom that reads ""Tyr: Light the tomb."" indicating an objective or instruction within the game.</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_13/1c07faac-80d5-4c01-b423-327cb350eb5f.jpeg,"<image>
gimme a 1 line description of the image","<s>  The image shows a dark and overgrown area with a large door in the center. The door is made of stone and has a large metal handle in the center. The door is surrounded by vines and plants, and there is a large tree growing next to it. There is a figure standing in front of the door. The figure is wearing a dark cloak and has a hood pulled up over their head. The figure's face is hidden in the shadows, but their eyes are glowing red.</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_13/1c07faac-80d5-4c01-b423-327cb350eb5f.jpeg,"<image>
what is written on the image?",<s> The text 'Thrud: The Tomb' is written at the bottom of the image.</s>
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_13/1c07faac-80d5-4c01-b423-327cb350eb5f.jpeg,"<image>
what is on the left side of the image?","<s> There is a large, ornate door on the left side of the image.</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_15/88a968ed-94b9-49cb-9dad-551e410ff5e0.jpeg,"<image>
describe the image","<s> The image appears to be a screenshot from a video game, showcasing a third-person view of a male character. The character is crouched and moving stealthily along a narrow, metal-railed walkway that runs along the side of a brick building. The character is dressed in a brown jacket, dark pants, and has a backpack, indicating a setting that may require survival or exploration. The environment suggests an urban landscape with dilapidated buildings, indicating a possible post-apocalyptic or abandoned city scenario. The graphics are realistic, with detailed textures on the buildings and the character's clothing. The image appears to be a screenshot from a video game, showcasing a third-person view of a male character. The character is crouched and moving stealthily along a narrow, metal-railed walkway that runs along the side of a brick building. The character is dressed in a brown jacket, dark pants, and has a backpack, indicating a setting that may require survival or exploration. The environment suggests an urban landscape with dilapidated buildings, indicating a possible post-apocalyptic or abandoned city scenario. The graphics are realistic, with detailed textures on the buildings and the character's clothing.</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_15/88a968ed-94b9-49cb-9dad-551e410ff5e0.jpeg,"<image>
gimme a 1 line description of the image",<s>  The image shows a man walking through a narrow alleyway. The man is wearing a brown jacket and jeans. He is carrying a backpack and a gun. The alleyway is made of brick and has a metal fence on one side. There is a building on the other side of the alleyway. The building is made of brick and has a lot of graffiti on it.</s>
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_15/88a968ed-94b9-49cb-9dad-551e410ff5e0.jpeg,"<image>
what is written on the image?",<s> The image does not contain any visible text.</s>
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_15/88a968ed-94b9-49cb-9dad-551e410ff5e0.jpeg,"<image>
what is on the left side of the image?",<s> There is a metal staircase on the left side of the image.</s>
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-30k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_95/cdbd7d2e-bf27-47c1-957b-f51635dc6413.jpeg,"<image>
describe the image","<s> The image appears to be a screenshot from a video game, showing a first-person view of a character standing on a wooden structure, possibly a bridge or platform. The environment is bleak and wintry, with snow covering the ground and a foggy, overcast sky. In the distance, there is a body of water with a small island or peninsula, and beyond that, a large industrial structure, possibly a factory or power plant, with multiple smokestacks. The scene suggests a post-apocalyptic or dystopian setting. There is a subtitle overlay at the bottom of the image, indicating dialogue from a character named Krest, who is speaking about a ""tank"" and a ""bridge."" The overall atmosphere is desolate and foreboding. The image appears to be a screenshot from a video game, showing a first-person view of a character standing on a wooden structure, possibly a bridge or platform. The environment is bleak and wintry, with snow covering the ground and a foggy, overcast sky. In the distance, there is a body of water with a small island or peninsula, and beyond that, a large industrial structure, possibly a factory or power plant, with multiple smokestacks. The scene suggests a post-apocalyptic or dystopian setting. There is a subtitle overlay at the bottom of the image, indicating dialogue from a character named Krest, who is speaking about a ""tank"" and a ""bridge."" The overall atmosphere is desolate and foreboding.</s>"
